round_index,proposal_index,generated_index_before_step,draft_token_id,target_greedy_token_id,accepted_greedy,draft_entropy_nats,draft_top1_prob,target_entropy_nats,target_top1_prob,prompt_index,dataset_id,category,source_dataset,source_id,prompt_hash,token_record_index
18,2,29,306,1205,0,4.771415710449219,0.19286230206489563,1.7232277393341064,0.4916922450065613,294,daily_dialog,chat,OpenRL/daily_dialog,train_1299,a267b164f854705d4a33307d315ebc1adac9cbf4,29
19,1,30,366,306,0,4.706884384155273,0.10814985632896423,0.6098373532295227,0.8033961057662964,294,daily_dialog,chat,OpenRL/daily_dialog,train_1299,a267b164f854705d4a33307d315ebc1adac9cbf4,30
20,1,31,505,1016,0,4.473393440246582,0.10123533010482788,0.2928299605846405,0.9476495385169983,294,daily_dialog,chat,OpenRL/daily_dialog,train_1299,a267b164f854705d4a33307d315ebc1adac9cbf4,31
1,1,0,306,306,1,5.633788108825684,0.19629059731960297,2.619067430496216,0.184162437915802,295,daily_dialog,chat,OpenRL/daily_dialog,train_1301,570f3d477d66394a8e7ac1d5c3c499631ecbe20d,0
1,2,1,29915,29915,1,4.3427534103393555,0.11674290895462036,1.234870433807373,0.5444867610931396,295,daily_dialog,chat,OpenRL/daily_dialog,train_1301,570f3d477d66394a8e7ac1d5c3c499631ecbe20d,1
1,3,2,29885,29885,1,1.0985029935836792,0.6941958665847778,0.0064441184513270855,0.999404788017273,295,daily_dialog,chat,OpenRL/daily_dialog,train_1301,570f3d477d66394a8e7ac1d5c3c499631ecbe20d,2
1,4,3,263,925,0,4.9186177253723145,0.12511606514453888,0.39767274260520935,0.8804369568824768,295,daily_dialog,chat,OpenRL/daily_dialog,train_1301,570f3d477d66394a8e7ac1d5c3c499631ecbe20d,3
2,1,4,263,385,0,4.7421770095825195,0.08756283670663834,0.007977689616382122,0.9990901350975037,295,daily_dialog,chat,OpenRL/daily_dialog,train_1301,570f3d477d66394a8e7ac1d5c3c499631ecbe20d,4
3,1,5,20255,319,0,5.514832496643066,0.07787153124809265,0.0007249778136610985,0.9999459385871887,295,daily_dialog,chat,OpenRL/daily_dialog,train_1301,570f3d477d66394a8e7ac1d5c3c499631ecbe20d,5
4,1,6,29899,29902,0,5.550133228302002,0.05273353308439255,0.00014377028855960816,0.9999905824661255,295,daily_dialog,chat,OpenRL/daily_dialog,train_1301,570f3d477d66394a8e7ac1d5c3c499631ecbe20d,6
5,1,7,29892,29892,1,6.1254682540893555,0.03672747313976288,0.1853678673505783,0.965097188949585,295,daily_dialog,chat,OpenRL/daily_dialog,train_1301,570f3d477d66394a8e7ac1d5c3c499631ecbe20d,7
5,2,8,541,306,0,4.75253963470459,0.13727428019046783,0.002201087772846222,0.9998065233230591,295,daily_dialog,chat,OpenRL/daily_dialog,train_1301,570f3d477d66394a8e7ac1d5c3c499631ecbe20d,8
6,1,9,29915,1016,0,2.8699679374694824,0.5207351446151733,0.11215152591466904,0.9790189266204834,295,daily_dialog,chat,OpenRL/daily_dialog,train_1301,570f3d477d66394a8e7ac1d5c3c499631ecbe20d,9
7,1,10,29915,29915,1,0.10661783814430237,0.9873925447463989,0.001209742738865316,0.9998982548713684,295,daily_dialog,chat,OpenRL/daily_dialog,train_1301,570f3d477d66394a8e7ac1d5c3c499631ecbe20d,10
7,2,11,29873,29873,1,0.042093999683856964,0.9962276220321655,0.00043285288847982883,0.9999721050262451,295,daily_dialog,chat,OpenRL/daily_dialog,train_1301,570f3d477d66394a8e7ac1d5c3c499631ecbe20d,11
7,3,12,1073,505,0,3.4343512058258057,0.2243080735206604,0.035323671996593475,0.9957255721092224,295,daily_dialog,chat,OpenRL/daily_dialog,train_1301,570f3d477d66394a8e7ac1d5c3c499631ecbe20d,12
8,1,13,263,7333,0,3.676163911819458,0.27702534198760986,0.012001337483525276,0.9986760020256042,295,daily_dialog,chat,OpenRL/daily_dialog,train_1301,570f3d477d66394a8e7ac1d5c3c499631ecbe20d,13
9,1,14,2472,26971,0,4.55928897857666,0.15254828333854675,0.02096625789999962,0.9973402619361877,295,daily_dialog,chat,OpenRL/daily_dialog,train_1301,570f3d477d66394a8e7ac1d5c3c499631ecbe20d,14
10,1,15,29889,470,0,3.1472291946411133,0.2442741096019745,0.5232490301132202,0.787361204624176,295,daily_dialog,chat,OpenRL/daily_dialog,train_1301,570f3d477d66394a8e7ac1d5c3c499631ecbe20d,15
11,1,16,26971,27482,0,5.70605993270874,0.08934500068426132,0.9147197604179382,0.7765126824378967,295,daily_dialog,chat,OpenRL/daily_dialog,train_1301,570f3d477d66394a8e7ac1d5c3c499631ecbe20d,16
12,1,17,29889,29892,0,3.3415026664733887,0.2289229929447174,0.03415708988904953,0.9948589205741882,295,daily_dialog,chat,OpenRL/daily_dialog,train_1301,570f3d477d66394a8e7ac1d5c3c499631ecbe20d,17
13,1,18,541,541,1,3.265674591064453,0.2789609134197235,0.00286190677434206,0.9997486472129822,295,daily_dialog,chat,OpenRL/daily_dialog,train_1301,570f3d477d66394a8e7ac1d5c3c499631ecbe20d,18
13,2,19,306,306,1,2.56453275680542,0.6285365223884583,0.006691322661936283,0.9992260932922363,295,daily_dialog,chat,OpenRL/daily_dialog,train_1301,570f3d477d66394a8e7ac1d5c3c499631ecbe20d,19
13,3,20,29915,508,0,3.5278501510620117,0.2892632484436035,0.009197463281452656,0.9988306164741516,295,daily_dialog,chat,OpenRL/daily_dialog,train_1301,570f3d477d66394a8e7ac1d5c3c499631ecbe20d,20
14,1,21,29915,3867,0,5.139669418334961,0.0865023136138916,0.9984529614448547,0.5734451413154602,295,daily_dialog,chat,OpenRL/daily_dialog,train_1301,570f3d477d66394a8e7ac1d5c3c499631ecbe20d,21
15,1,22,263,366,0,4.681100845336914,0.0911862924695015,1.099666953086853,0.43918928503990173,295,daily_dialog,chat,OpenRL/daily_dialog,train_1301,570f3d477d66394a8e7ac1d5c3c499631ecbe20d,22
16,1,23,411,411,1,3.043334484100342,0.5123293399810791,0.00024605056387372315,0.9999810457229614,295,daily_dialog,chat,OpenRL/daily_dialog,train_1301,570f3d477d66394a8e7ac1d5c3c499631ecbe20d,23
16,2,24,263,777,0,4.675941467285156,0.1371823102235794,0.41609543561935425,0.867743730545044,295,daily_dialog,chat,OpenRL/daily_dialog,train_1301,570f3d477d66394a8e7ac1d5c3c499631ecbe20d,24
17,1,25,2472,2498,0,5.102655410766602,0.081044040620327,0.8361821174621582,0.5431752800941467,295,daily_dialog,chat,OpenRL/daily_dialog,train_1301,570f3d477d66394a8e7ac1d5c3c499631ecbe20d,25
18,1,26,2472,2472,1,3.2518701553344727,0.36666756868362427,0.16070987284183502,0.9711335897445679,295,daily_dialog,chat,OpenRL/daily_dialog,train_1301,570f3d477d66394a8e7ac1d5c3c499631ecbe20d,26
18,2,27,1048,322,0,3.0228328704833984,0.2776147127151489,0.5365626811981201,0.8700246810913086,295,daily_dialog,chat,OpenRL/daily_dialog,train_1301,570f3d477d66394a8e7ac1d5c3c499631ecbe20d,27
19,1,28,25562,9848,0,5.367253303527832,0.05905109643936157,1.9978688955307007,0.39782631397247314,295,daily_dialog,chat,OpenRL/daily_dialog,train_1301,570f3d477d66394a8e7ac1d5c3c499631ecbe20d,28
20,1,29,29889,29889,1,3.048588514328003,0.2635236382484436,0.9208547472953796,0.6167997717857361,295,daily_dialog,chat,OpenRL/daily_dialog,train_1301,570f3d477d66394a8e7ac1d5c3c499631ecbe20d,29
20,2,30,13,3650,0,3.3944945335388184,0.3093748986721039,0.8801974058151245,0.5788484215736389,295,daily_dialog,chat,OpenRL/daily_dialog,train_1301,570f3d477d66394a8e7ac1d5c3c499631ecbe20d,30
21,1,31,262,2827,0,1.3684325218200684,0.7591667771339417,0.00013373674300964922,0.9999914169311523,295,daily_dialog,chat,OpenRL/daily_dialog,train_1301,570f3d477d66394a8e7ac1d5c3c499631ecbe20d,31
1,1,0,450,13,0,5.993081092834473,0.042723603546619415,1.653031349182129,0.6505792737007141,296,strategyqa,logic,tasksource/strategy-qa,b93a4174d1a7dca2ee0f,1e6d40d53ac49ef318636fa5672ced5cadfc2a77,0
2,1,1,1576,13,0,5.476747035980225,0.05026581138372421,2.1107819080352783,0.45001155138015747,296,strategyqa,logic,tasksource/strategy-qa,b93a4174d1a7dca2ee0f,1e6d40d53ac49ef318636fa5672ced5cadfc2a77,1
3,1,2,1576,8241,0,5.542855262756348,0.04999485984444618,2.8785409927368164,0.31244805455207825,296,strategyqa,logic,tasksource/strategy-qa,b93a4174d1a7dca2ee0f,1e6d40d53ac49ef318636fa5672ced5cadfc2a77,2
4,1,3,29892,29892,1,2.3176052570343018,0.5137962698936462,1.3447542190551758,0.6211433410644531,296,strategyqa,logic,tasksource/strategy-qa,b93a4174d1a7dca2ee0f,1e6d40d53ac49ef318636fa5672ced5cadfc2a77,3
4,2,4,366,7251,0,4.898853302001953,0.09234485030174255,0.22671574354171753,0.9704821109771729,296,strategyqa,logic,tasksource/strategy-qa,b93a4174d1a7dca2ee0f,1e6d40d53ac49ef318636fa5672ced5cadfc2a77,4
5,1,5,407,407,1,0.08235922455787659,0.9886770844459534,0.00015045788313727826,0.9999887347221375,296,strategyqa,logic,tasksource/strategy-qa,b93a4174d1a7dca2ee0f,1e6d40d53ac49ef318636fa5672ced5cadfc2a77,5
5,2,6,359,359,1,0.09950276464223862,0.9905344247817993,0.003388570621609688,0.99961918592453,296,strategyqa,logic,tasksource/strategy-qa,b93a4174d1a7dca2ee0f,1e6d40d53ac49ef318636fa5672ced5cadfc2a77,6
5,3,7,526,526,1,3.2449142932891846,0.4220653474330902,0.027695799246430397,0.9959309697151184,296,strategyqa,logic,tasksource/strategy-qa,b93a4174d1a7dca2ee0f,1e6d40d53ac49ef318636fa5672ced5cadfc2a77,7
5,4,8,18215,5545,0,4.595162391662598,0.33275511860847473,0.8785086870193481,0.802692711353302,296,strategyqa,logic,tasksource/strategy-qa,b93a4174d1a7dca2ee0f,1e6d40d53ac49ef318636fa5672ced5cadfc2a77,8
6,1,9,304,697,0,5.4948649406433105,0.12131357938051224,0.558132529258728,0.8361875414848328,296,strategyqa,logic,tasksource/strategy-qa,b93a4174d1a7dca2ee0f,1e6d40d53ac49ef318636fa5672ced5cadfc2a77,9
7,1,10,310,310,1,0.8543510437011719,0.8842478394508362,0.00023978840908966959,0.9999821186065674,296,strategyqa,logic,tasksource/strategy-qa,b93a4174d1a7dca2ee0f,1e6d40d53ac49ef318636fa5672ced5cadfc2a77,10
7,2,11,278,278,1,1.0272189378738403,0.8618751764297485,0.0007747586350888014,0.999935507774353,296,strategyqa,logic,tasksource/strategy-qa,b93a4174d1a7dca2ee0f,1e6d40d53ac49ef318636fa5672ced5cadfc2a77,11
7,3,12,1556,1556,1,4.467151641845703,0.3016473948955536,0.12204313278198242,0.9755571484565735,296,strategyqa,logic,tasksource/strategy-qa,b93a4174d1a7dca2ee0f,1e6d40d53ac49ef318636fa5672ced5cadfc2a77,12
7,4,13,18215,18215,1,4.889532089233398,0.1745225191116333,0.3233805298805237,0.9048348069190979,296,strategyqa,logic,tasksource/strategy-qa,b93a4174d1a7dca2ee0f,1e6d40d53ac49ef318636fa5672ced5cadfc2a77,13
8,1,14,15006,2919,0,4.587298393249512,0.2266915887594223,0.031831610947847366,0.9957690238952637,296,strategyqa,logic,tasksource/strategy-qa,b93a4174d1a7dca2ee0f,1e6d40d53ac49ef318636fa5672ced5cadfc2a77,14
9,1,15,15006,15006,1,3.6358022689819336,0.4019293785095215,0.034893713891506195,0.995354175567627,296,strategyqa,logic,tasksource/strategy-qa,b93a4174d1a7dca2ee0f,1e6d40d53ac49ef318636fa5672ced5cadfc2a77,15
9,2,16,297,297,1,2.2406768798828125,0.45480114221572876,0.012240027077496052,0.9985225796699524,296,strategyqa,logic,tasksource/strategy-qa,b93a4174d1a7dca2ee0f,1e6d40d53ac49ef318636fa5672ced5cadfc2a77,16
9,3,17,278,278,1,2.512300491333008,0.6233386993408203,0.6868444085121155,0.5621106624603271,296,strategyqa,logic,tasksource/strategy-qa,b93a4174d1a7dca2ee0f,1e6d40d53ac49ef318636fa5672ced5cadfc2a77,17
9,4,18,3186,3186,1,2.1549715995788574,0.6806384921073914,0.0026596481911838055,0.9997673630714417,296,strategyqa,logic,tasksource/strategy-qa,b93a4174d1a7dca2ee0f,1e6d40d53ac49ef318636fa5672ced5cadfc2a77,18
10,1,19,29889,29889,1,1.8583849668502808,0.5944620966911316,0.4437563419342041,0.8954179286956787,296,strategyqa,logic,tasksource/strategy-qa,b93a4174d1a7dca2ee0f,1e6d40d53ac49ef318636fa5672ced5cadfc2a77,19
10,2,20,13,2688,0,3.6299993991851807,0.3173511326313019,0.23222173750400543,0.9599987864494324,296,strategyqa,logic,tasksource/strategy-qa,b93a4174d1a7dca2ee0f,1e6d40d53ac49ef318636fa5672ced5cadfc2a77,20
11,1,21,526,526,1,3.3731231689453125,0.3920668065547943,0.016643989831209183,0.9979219436645508,296,strategyqa,logic,tasksource/strategy-qa,b93a4174d1a7dca2ee0f,1e6d40d53ac49ef318636fa5672ced5cadfc2a77,21
11,2,22,5545,14040,0,5.290079116821289,0.10825067013502121,0.5991219282150269,0.7351332902908325,296,strategyqa,logic,tasksource/strategy-qa,b93a4174d1a7dca2ee0f,1e6d40d53ac49ef318636fa5672ced5cadfc2a77,22
12,1,23,363,363,1,0.420738160610199,0.9461543560028076,2.4391030819970183e-05,0.9999985694885254,296,strategyqa,logic,tasksource/strategy-qa,b93a4174d1a7dca2ee0f,1e6d40d53ac49ef318636fa5672ced5cadfc2a77,23
12,2,24,278,901,0,4.751944541931152,0.11627618223428726,0.04820454120635986,0.9930003881454468,296,strategyqa,logic,tasksource/strategy-qa,b93a4174d1a7dca2ee0f,1e6d40d53ac49ef318636fa5672ced5cadfc2a77,24
13,1,25,1135,5199,0,0.8948811292648315,0.8876584768295288,0.012427574023604393,0.9986684322357178,296,strategyqa,logic,tasksource/strategy-qa,b93a4174d1a7dca2ee0f,1e6d40d53ac49ef318636fa5672ced5cadfc2a77,25
14,1,26,4892,4892,1,4.027826309204102,0.2599506378173828,0.05466373264789581,0.9907590746879578,296,strategyqa,logic,tasksource/strategy-qa,b93a4174d1a7dca2ee0f,1e6d40d53ac49ef318636fa5672ced5cadfc2a77,26
14,2,27,29879,29879,1,1.0538004636764526,0.7655550837516785,8.799896022537723e-05,0.9999934434890747,296,strategyqa,logic,tasksource/strategy-qa,b93a4174d1a7dca2ee0f,1e6d40d53ac49ef318636fa5672ced5cadfc2a77,27
14,3,28,1135,297,0,1.8014930486679077,0.6157543659210205,0.08356080949306488,0.9867690205574036,296,strategyqa,logic,tasksource/strategy-qa,b93a4174d1a7dca2ee0f,1e6d40d53ac49ef318636fa5672ced5cadfc2a77,28
15,1,29,278,10557,0,2.7960205078125,0.557565450668335,0.011092128232121468,0.9987201690673828,296,strategyqa,logic,tasksource/strategy-qa,b93a4174d1a7dca2ee0f,1e6d40d53ac49ef318636fa5672ced5cadfc2a77,29
16,1,30,1135,1135,1,1.8337514400482178,0.45249781012535095,0.0008365978137589991,0.9999252557754517,296,strategyqa,logic,tasksource/strategy-qa,b93a4174d1a7dca2ee0f,1e6d40d53ac49ef318636fa5672ced5cadfc2a77,30
16,2,31,738,738,1,2.5427956581115723,0.5234951972961426,0.00020382620277814567,0.9999849796295166,296,strategyqa,logic,tasksource/strategy-qa,b93a4174d1a7dca2ee0f,1e6d40d53ac49ef318636fa5672ced5cadfc2a77,31
1,1,0,1576,1753,0,6.169736862182617,0.10285404324531555,0.26039019227027893,0.9608534574508667,297,mbpp,code,mbpp,train_171,12db79d5ea423abface32c179228ff56a114f0a6,0
2,1,1,1475,3349,0,4.910159111022949,0.2661939859390259,0.14198046922683716,0.978564977645874,297,mbpp,code,mbpp,train_171,12db79d5ea423abface32c179228ff56a114f0a6,1
3,1,2,599,29918,0,3.617410898208618,0.38110631704330444,0.008854405954480171,0.9989894032478333,297,mbpp,code,mbpp,train_171,12db79d5ea423abface32c179228ff56a114f0a6,2
4,1,3,1807,9303,0,6.893113136291504,0.04896244406700134,0.8841894268989563,0.5008021593093872,297,mbpp,code,mbpp,train_171,12db79d5ea423abface32c179228ff56a114f0a6,3
5,1,4,411,29918,0,4.112678050994873,0.33727216720581055,0.579963207244873,0.7340723276138306,297,mbpp,code,mbpp,train_171,12db79d5ea423abface32c179228ff56a114f0a6,4
6,1,5,1807,974,0,6.905064582824707,0.036873091012239456,0.2623423933982849,0.9499648809432983,297,mbpp,code,mbpp,train_171,12db79d5ea423abface32c179228ff56a114f0a6,5
7,1,6,29918,29918,1,0.9411839246749878,0.9002155065536499,0.001104541588574648,0.9999046921730042,297,mbpp,code,mbpp,train_171,12db79d5ea423abface32c179228ff56a114f0a6,6
7,2,7,1807,2848,0,7.12982177734375,0.031769126653671265,0.058191780000925064,0.9919062256813049,297,mbpp,code,mbpp,train_171,12db79d5ea423abface32c179228ff56a114f0a6,7
8,1,8,29918,29898,0,4.4905500411987305,0.17387671768665314,0.05580409988760948,0.990107536315918,297,mbpp,code,mbpp,train_171,12db79d5ea423abface32c179228ff56a114f0a6,8
9,1,9,29879,1807,0,6.675058841705322,0.04494664818048477,1.2505719661712646,0.6491226553916931,297,mbpp,code,mbpp,train_171,12db79d5ea423abface32c179228ff56a114f0a6,9
10,1,10,29897,29892,0,3.842071771621704,0.3323369324207306,0.002181795658543706,0.9998050332069397,297,mbpp,code,mbpp,train_171,12db79d5ea423abface32c179228ff56a114f0a6,10
11,1,11,1347,413,0,6.787257671356201,0.06751956790685654,0.029994357377290726,0.9957534074783325,297,mbpp,code,mbpp,train_171,12db79d5ea423abface32c179228ff56a114f0a6,11
12,1,12,29897,1125,0,5.765789031982422,0.08054866641759872,0.003873152192682028,0.9996206164360046,297,mbpp,code,mbpp,train_171,12db79d5ea423abface32c179228ff56a114f0a6,12
13,1,13,29871,13,0,7.114555358886719,0.030685679987072945,0.003351784311234951,0.9996594190597534,297,mbpp,code,mbpp,train_171,12db79d5ea423abface32c179228ff56a114f0a6,13
14,1,14,1576,1678,0,6.823619842529297,0.039970941841602325,0.06978190690279007,0.9899098873138428,297,mbpp,code,mbpp,train_171,12db79d5ea423abface32c179228ff56a114f0a6,14
15,1,15,849,396,0,6.881969451904297,0.041027773171663284,1.4670870304107666,0.5595591068267822,297,mbpp,code,mbpp,train_171,12db79d5ea423abface32c179228ff56a114f0a6,15
16,1,16,29871,3575,0,6.887452602386475,0.04156644269824028,1.0622715950012207,0.5126261711120605,297,mbpp,code,mbpp,train_171,12db79d5ea423abface32c179228ff56a114f0a6,16
17,1,17,775,775,1,6.637307167053223,0.042833633720874786,0.3023054003715515,0.9379874467849731,297,mbpp,code,mbpp,train_171,12db79d5ea423abface32c179228ff56a114f0a6,17
17,2,18,338,1244,0,4.936773300170898,0.13722547888755798,0.047968775033950806,0.9922906160354614,297,mbpp,code,mbpp,train_171,12db79d5ea423abface32c179228ff56a114f0a6,18
18,1,19,29889,13,0,3.657156467437744,0.309834361076355,0.009897153824567795,0.9989321231842041,297,mbpp,code,mbpp,train_171,12db79d5ea423abface32c179228ff56a114f0a6,19
19,1,20,29937,1678,0,6.326460838317871,0.09617584198713303,0.2938747704029083,0.926806628704071,297,mbpp,code,mbpp,train_171,12db79d5ea423abface32c179228ff56a114f0a6,20
20,1,21,396,1209,0,2.216062307357788,0.7321537137031555,0.3664456009864807,0.8992140293121338,297,mbpp,code,mbpp,train_171,12db79d5ea423abface32c179228ff56a114f0a6,21
21,1,22,29918,13,0,5.767644882202148,0.057342980057001114,0.001652492443099618,0.9998476505279541,297,mbpp,code,mbpp,train_171,12db79d5ea423abface32c179228ff56a114f0a6,22
22,1,23,29937,28956,0,6.207060813903809,0.06642819941043854,0.07950638979673386,0.9847477674484253,297,mbpp,code,mbpp,train_171,12db79d5ea423abface32c179228ff56a114f0a6,23
23,1,24,4691,13,0,6.865653038024902,0.09514197707176208,0.016408132389187813,0.997791051864624,297,mbpp,code,mbpp,train_171,12db79d5ea423abface32c179228ff56a114f0a6,24
24,1,25,29930,13,0,6.381130218505859,0.06401795893907547,0.10660894215106964,0.9866034984588623,297,mbpp,code,mbpp,train_171,12db79d5ea423abface32c179228ff56a114f0a6,25
25,1,26,29930,1252,0,6.34221887588501,0.06433016061782837,1.6891283988952637,0.6311627626419067,297,mbpp,code,mbpp,train_171,12db79d5ea423abface32c179228ff56a114f0a6,26
26,1,27,9422,6021,0,4.077366828918457,0.10113786160945892,1.0526293516159058,0.4446798861026764,297,mbpp,code,mbpp,train_171,12db79d5ea423abface32c179228ff56a114f0a6,27
27,1,28,29918,1962,0,5.834434509277344,0.11425543576478958,0.9905983209609985,0.5833053588867188,297,mbpp,code,mbpp,train_171,12db79d5ea423abface32c179228ff56a114f0a6,28
28,1,29,29901,29901,1,4.561050891876221,0.1797831654548645,0.047858357429504395,0.9932532906532288,297,mbpp,code,mbpp,train_171,12db79d5ea423abface32c179228ff56a114f0a6,29
28,2,30,29871,13,0,5.754936218261719,0.2026345282793045,0.08686615526676178,0.9883965253829956,297,mbpp,code,mbpp,train_171,12db79d5ea423abface32c179228ff56a114f0a6,30
29,1,31,29930,13,0,6.574711799621582,0.06148063763976097,1.3213253021240234,0.6860668659210205,297,mbpp,code,mbpp,train_171,12db79d5ea423abface32c179228ff56a114f0a6,31
1,1,0,450,1763,0,4.639021873474121,0.1721353679895401,1.4350780248641968,0.6637916564941406,298,gsm8k,math,gsm8k/main,train_225,e81a10f858b495a93293df7b4a7df1ce6cbff1d0,0
2,1,1,720,8161,0,4.6810302734375,0.08433980494737625,1.131892204284668,0.5259487628936768,298,gsm8k,math,gsm8k/main,train_225,e81a10f858b495a93293df7b4a7df1ce6cbff1d0,1
3,1,2,278,278,1,2.1947219371795654,0.5303964614868164,0.6936078071594238,0.4999822974205017,298,gsm8k,math,gsm8k/main,train_225,e81a10f858b495a93293df7b4a7df1ce6cbff1d0,2
3,2,3,5253,3001,0,5.228527069091797,0.14439909160137177,0.13137853145599365,0.976856529712677,298,gsm8k,math,gsm8k/main,train_225,e81a10f858b495a93293df7b4a7df1ce6cbff1d0,3
4,1,4,5253,5253,1,3.5329861640930176,0.368762731552124,0.7421287298202515,0.6853498220443726,298,gsm8k,math,gsm8k/main,train_225,e81a10f858b495a93293df7b4a7df1ce6cbff1d0,4
4,2,5,310,310,1,0.8163102865219116,0.8782747983932495,1.2709824659395963e-05,0.9999993443489075,298,gsm8k,math,gsm8k/main,train_225,e81a10f858b495a93293df7b4a7df1ce6cbff1d0,5
4,3,6,4094,4094,1,3.5058329105377197,0.47183293104171753,0.00048470182809978724,0.9999566674232483,298,gsm8k,math,gsm8k/main,train_225,e81a10f858b495a93293df7b4a7df1ce6cbff1d0,6
4,4,7,393,4312,0,3.2867860794067383,0.14279045164585114,0.03178025409579277,0.9957035183906555,298,gsm8k,math,gsm8k/main,train_225,e81a10f858b495a93293df7b4a7df1ce6cbff1d0,7
5,1,8,304,363,0,2.1538994312286377,0.4705429673194885,0.714979350566864,0.6941261291503906,298,gsm8k,math,gsm8k/main,train_225,e81a10f858b495a93293df7b4a7df1ce6cbff1d0,8
6,1,9,263,278,0,3.119013786315918,0.31739985942840576,0.8251535892486572,0.7867816686630249,298,gsm8k,math,gsm8k/main,train_225,e81a10f858b495a93293df7b4a7df1ce6cbff1d0,9
7,1,10,425,425,1,4.704969882965088,0.26384657621383667,0.4801753759384155,0.888875424861908,298,gsm8k,math,gsm8k/main,train_225,e81a10f858b495a93293df7b4a7df1ce6cbff1d0,10
7,2,11,870,870,1,0.012876123189926147,0.9984769225120544,8.137714758049697e-05,0.999994158744812,298,gsm8k,math,gsm8k/main,train_225,e81a10f858b495a93293df7b4a7df1ce6cbff1d0,11
7,3,12,719,719,1,0.08449914306402206,0.9874925017356873,1.3059014236205257e-05,0.9999992847442627,298,gsm8k,math,gsm8k/main,train_225,e81a10f858b495a93293df7b4a7df1ce6cbff1d0,12
7,4,13,29892,29892,1,3.602757453918457,0.33780285716056824,0.4449760615825653,0.9062895178794861,298,gsm8k,math,gsm8k/main,train_225,e81a10f858b495a93293df7b4a7df1ce6cbff1d0,13
