source_type,dataset_name,num_tokens,text_hash
natural_language,wikitext/wikitext-103-raw-v1,347,340cdbfce0bbbddfcf578d5daf4dfd19fe7bd05f
chat,OpenAssistant/oasst1,386,32cbb3fecadfb17cba8e9512c197cf4c83af299e
chat,OpenAssistant/oasst1,425,385e269381a90b1f5b0842fe7ce0cb0db661cd67
natural_language,wikitext/wikitext-103-raw-v1,1212,f9e16356f3f3e935df1b3c18218ebda2c6d69f84
natural_language,wikitext/wikitext-103-raw-v1,367,99c297914877b93426a47f077465088a6d4f456e
math,EleutherAI/hendrycks_math/intermediate_algebra/train,389,23178d39e0356c30ff883b4079432f409f03f4a9
chat,OpenAssistant/oasst1,490,3a1945e2aac052910f51e1ea6e381cb827e2ac19
json_config,OpenAssistant/oasst1/raw_json_rows,521,8f2b5b3aa59011c968e412ae835f430c569a6623
math,EleutherAI/hendrycks_math/algebra/train,266,1f54701b9a66bcf51be1a584d72ea703116a3a21
math,EleutherAI/hendrycks_math/algebra/test,286,4f65e478753325c5450bed9b3d880ee7add817d3
math,EleutherAI/hendrycks_math/intermediate_algebra/test,554,097b326173ac27389874675d181c238b1a028e26
json_config,OpenAssistant/oasst1/raw_json_rows,647,2d9fea4379d6d0a2a20b5d8ac2b12e9836547caa
natural_language,wikitext/wikitext-103-raw-v1,399,8a0fc01b2df9c46f39835326d0aac4dad3e6928e
code,code_search_net/python,480,91b9d06b67211612831a45e57e8b02bda469b582
chat,OpenAssistant/oasst1,525,d3aaa4f410d675ad49cc098e134ac11e84553533
math,EleutherAI/hendrycks_math/intermediate_algebra/test,352,f3c786d363fdbab343a4cb43870b3886d4170501
json_config,OpenAssistant/oasst1/raw_json_rows,502,e6b42ec1d66cd7932f7fc97bc8781bb274e9cc79
json_config,OpenAssistant/oasst1/raw_json_rows,526,12be994563c540ad272abea1686dcdbcdaf0e425
math,EleutherAI/hendrycks_math/precalculus/test,664,2b123301cd6b8f0cb35cef9a98e769d5c221fd1c
json_config,OpenAssistant/oasst1/raw_json_rows,666,30a85f8fe136e1403f77c42dcf803abb0a3789a2
code,code_search_net/python,775,6ec9f49c065b6da393a99b165f79f341fb4719dc
natural_language,wikitext/wikitext-103-raw-v1,371,839590804f542c32862e6e52b1d1ffec4e88f90b
chat,OpenAssistant/oasst1,652,c5d7377f46aeace378ae3f56703643b4beed00d2
math,gsm8k/main/train,315,907f5c914b8e02afad19cd68cd48d9f1824d8a8d
code,code_search_net/python,369,1bda95f20e9ba400669f3f5071fc47a92cff1328
json_config,OpenAssistant/oasst1/raw_json_rows,988,c1e7b7eb226d2df908f05b771b10b0662d99b6b3
json_config,OpenAssistant/oasst1/raw_json_rows,546,ece38ae6b2570374778242460e7c6d217c472e74
math,EleutherAI/hendrycks_math/intermediate_algebra/train,517,7337b2f402042a6edbd6b5c4d0d1f1ae429a7364
math,EleutherAI/hendrycks_math/geometry/train,380,588de6366ee7f1eed05e53f8100c16057155fbd8
natural_language,wikitext/wikitext-103-raw-v1,1230,4b927bf5527589daf199c1fc15119ae853def7a1
code,code_search_net/python,1217,54180b5edc0d5f7260aab08c849ae5b75d2876a9
code,code_search_net/python,333,780272cf3a1f8a1bc3b6bce4ee7e3dc35d6c1e88
chat,OpenAssistant/oasst1,447,2e0f9a61a8c70c6448799fd601358955589c549e
json_config,OpenAssistant/oasst1/raw_json_rows,472,0f18cfbb22678b514e9cddb3ebf6f14360981f5e
math,EleutherAI/hendrycks_math/geometry/train,310,a295736c199d2c62e8a8e9d81290ec04279ae31a
json_config,OpenAssistant/oasst1/raw_json_rows,533,a094833aee42fe1ebcae214f38b6d1a46fa5baf1
code,code_search_net/python,1094,48f4a0b427b8931f01cb41cecb31a5002f3a85e1
natural_language,wikitext/wikitext-103-raw-v1,609,919118a10ac9ea319d74f99f516037720b0eac39
math,gsm8k/main/test,279,7dda5aad89dec618fb569d572ef6a576911d5f5a
chat,OpenAssistant/oasst1,1399,33c94f89062592d1e10daec2b2fe564e86b7f095
natural_language,wikitext/wikitext-103-raw-v1,962,af39585a8ffc90700f26b9240fc82b02b485daac
json_config,OpenAssistant/oasst1/raw_json_rows,594,2637e6799578fbcd77f69f319f96d7df27c4a554
math,EleutherAI/hendrycks_math/precalculus/train,289,f1369bb5d86be79cb1cc6425578d6f6282459ab1
json_config,OpenAssistant/oasst1/raw_json_rows,559,9e96a5ee90648fb2a3d1bb003453fb6a78c782c6
code,code_search_net/python,456,b22a7d78ed700cb39e672ad344cbdc3df20da79b
code,code_search_net/python,3357,a6695ce39e05ee903d0911f23f2f7ec8d93becdd
math,EleutherAI/hendrycks_math/intermediate_algebra/test,289,ea70db17d76d0d05838102bd126ca2ef3b5ae65f
natural_language,wikitext/wikitext-103-raw-v1,393,39a676479fa179efec3d38730b7cf085c00a24f0
code,code_search_net/python,612,4c321ea7de6d4e1a65fe576cdfb8606e33a51a11
chat,OpenAssistant/oasst1,312,6b58b772e4021d9c728ebe9ca707d07586b24fed
chat,OpenAssistant/oasst1,414,56b888b0f0a5f376503174b5b4640e41c4768269
json_config,OpenAssistant/oasst1/raw_json_rows,510,3176b8dfd6bbf8abcb130eb304fb746bbcbfbf44
chat,OpenAssistant/oasst1,788,9c184830d19186fb4d71fe2aa874e0cb780f6ebd
code,code_search_net/python,446,078698f9615fa5bb7c89eda23caef63b41b2b5ea
chat,OpenAssistant/oasst1,557,07a074e1e739b9c35c96317d6f3634a797fc89e5
code,code_search_net/python,1417,a00719b771a496fcac62dbd30cdc7ee22e4a575c
math,EleutherAI/hendrycks_math/intermediate_algebra/test,265,733e65f9a19965673655dea11ff6e9904fc69330
code,code_search_net/python,2245,0a6f4294fdc638f893ca6d2436e969084d859583
math,gsm8k/main/train,280,b31ee137b5d02dbea090752e4930828fcfa4cc51
code,code_search_net/python,477,6d4a71178a40c183f3b5687b23b8d5fbd136ce61
math,EleutherAI/hendrycks_math/intermediate_algebra/test,457,6641a12ba3a3b74d4e4deb86fd49d0f7bd7bb9e6
code,code_search_net/python,377,bc604dc3f0898d626d0ad3832c62ee73a894fd73
math,EleutherAI/hendrycks_math/number_theory/test,418,430db2679236c4023ef0a0811a2f597a7aef94b4
math,gsm8k/main/train,311,f85ca5c860d2d591fa3fc98e29e81e8cf3cc97b3
json_config,OpenAssistant/oasst1/raw_json_rows,540,0b3d79a35836402a822b41f4b8c5306d5ca93cee
natural_language,wikitext/wikitext-103-raw-v1,317,c909bb787b957af9986ed9e2e73b3f46f9fc202f
json_config,OpenAssistant/oasst1/raw_json_rows,596,d4c38d8add2519ad2fb62b7200c1e043e2b7ebfc
json_config,OpenAssistant/oasst1/raw_json_rows,831,a84d3b105e8018a6a3bdcd43ac8afef35538072f
math,EleutherAI/hendrycks_math/intermediate_algebra/train,282,5d414945f726eb30cb83eb011df702a0a196bcea
code,code_search_net/python,707,966ab316ece0d343ea7658a52102dd05b3372a31
natural_language,wikitext/wikitext-103-raw-v1,568,06afbb2b2fe867aa9965e047966071d81bf3d6d9
math,gsm8k/main/test,259,c66e171b31823c71052cec6114469ec9a9ccb645
code,code_search_net/python,532,6c58146951c169032ec60f1a2f9d0ec4cf362001
natural_language,wikitext/wikitext-103-raw-v1,269,8c878e58d08c7bc93372a2326bfdfe44d6bddaee
natural_language,wikitext/wikitext-103-raw-v1,491,419968dd47216260c9eaa1ac1710fcb3c473f7e1
code,code_search_net/python,781,f80910d4508d9b89e4c2f5d185d83f359778600e
math,EleutherAI/hendrycks_math/algebra/test,360,4d804a5b1136e92ab3e558c45fb6d702ae2f7e38
chat,OpenAssistant/oasst1,594,b184a867a99b7b03747a8f7173d0db934684d0b2
json_config,OpenAssistant/oasst1/raw_json_rows,714,486d320fbe4b5b31f224950294bd01cd27f210f2
math,EleutherAI/hendrycks_math/intermediate_algebra/test,289,ddc350ad7605aa1c6fdedc45226b88b98c792888
json_config,OpenAssistant/oasst1/raw_json_rows,476,a5a34be39dd115c55837dea68fac64c2f1606038
math,gsm8k/main/train,256,fd325e4a53af3a8f0bdc659e469ed84905e80ed3
code,code_search_net/python,525,a674fd12d7c6c43fc35319fb567f8a962d42650a
json_config,OpenAssistant/oasst1/raw_json_rows,715,cbef3caefe7bd077a812eb50feb20e328ccf45d3
code,code_search_net/python,302,e3bf725fe060b68b0a7607d3a8467b3e388f1f19
math,EleutherAI/hendrycks_math/precalculus/test,503,43eeac3498b3ba3590a21768210bac530fe4a25f
code,code_search_net/python,286,433af975dc1e20459a4b379883788259bc3c9b95
natural_language,wikitext/wikitext-103-raw-v1,323,525bcb491b0da5704ddb60fbb207a54afffe2079
natural_language,wikitext/wikitext-103-raw-v1,650,481a9514f96ba6ac334f1db8b6dd331f5124ff8d
code,code_search_net/python,539,40512de13c10776b635142890c3a419734b1be70
math,EleutherAI/hendrycks_math/intermediate_algebra/train,537,9d18e6bf7ad925f1d1eeae3d493615609b8f499c
math,EleutherAI/hendrycks_math/prealgebra/train,340,8107e6b08600aa4a698c9285f2361539a69bbe3c
math,EleutherAI/hendrycks_math/algebra/test,403,17c34ad2dba77900811109fcde8c9511612a1b63
chat,OpenAssistant/oasst1,579,f13e0b7726279e2940ce1a82d88a65fda398aac9
json_config,OpenAssistant/oasst1/raw_json_rows,549,0a2dc65a96120f4730d93830bfc44083ccc350b7
chat,OpenAssistant/oasst1,752,5a3eb6127caa07718eeb9b0ca0f402a4ae07738a
json_config,OpenAssistant/oasst1/raw_json_rows,491,ad260f8820be03629e5e9c861707238173c793e0
math,EleutherAI/hendrycks_math/geometry/test,738,6f2bd82f8c920853a0cdf2c4675b727a53752a79
math,EleutherAI/hendrycks_math/precalculus/test,282,a802678af70abb3c3d8b3df404c15f7b3d95e83d
code,code_search_net/python,1000,792a1f5c8641145fb0898e22218aaf929693628d
math,EleutherAI/hendrycks_math/number_theory/train,259,69919a0d04672fd65582f596223d06f4ab69a4b9
code,code_search_net/python,287,0cc70919db2c38088a3376571d4c7217e6d66d2f
json_config,OpenAssistant/oasst1/raw_json_rows,732,a240bce9daa1a186d60f440d316bad81d648462b
chat,OpenAssistant/oasst1,400,ebb209aa2a5fe232111abf944b5a79eb2b55437f
chat,OpenAssistant/oasst1,1423,08ad560c44181abc119f1aafbfec9ad35182900a
json_config,OpenAssistant/oasst1/raw_json_rows,558,b9235b5c5d7173b5c0acbc907f6616bcf7b534e6
math,EleutherAI/hendrycks_math/prealgebra/train,267,4176d7b7737e38556119edf83b9f320afb5426cf
json_config,OpenAssistant/oasst1/raw_json_rows,678,e82b9cc3214bbd16c0933150677beac76e9ef4b4
math,EleutherAI/hendrycks_math/prealgebra/test,498,8d1b7b634fbf76dc007eff78877dae1c68072248
code,code_search_net/python,437,9031139ceb7a462f52aabf5a08dcb43e114a7007
natural_language,wikitext/wikitext-103-raw-v1,1500,0b82ddacb9e98caa7f211bf94e120a596c71d30b
natural_language,wikitext/wikitext-103-raw-v1,502,2260dff1c51133e22466ea85fd7a19cdc1620f3c
chat,OpenAssistant/oasst1,506,05d38f2f2b3bbe93d34680fcbfa2d6784320227a
chat,OpenAssistant/oasst1,321,30e9ca9521b48ec0eee1751da09beb4a4fb37457
math,EleutherAI/hendrycks_math/prealgebra/test,475,af23183fbe900c24b4e2d80b61ff4f4524b9e5d2
math,gsm8k/main/train,276,fed29982b947e73d542d636af447f809ec05f55c
code,code_search_net/python,513,2728d32cac0056f178147f135224864d3bf109e1
code,code_search_net/python,649,3d942afae144933c9fc69fe87f35bc7761e0c587
natural_language,wikitext/wikitext-103-raw-v1,471,c1134fb39deb5e59bf844adaaf67c15dd215deb5
natural_language,wikitext/wikitext-103-raw-v1,388,c7bb72e0656d81ac8b8a13fc4e739f107aebb90b
json_config,OpenAssistant/oasst1/raw_json_rows,515,bd5b79ce757b6a5c32c44e61a280e4106d0cc300
natural_language,wikitext/wikitext-103-raw-v1,906,a688c847eeef314322f44b4f31939bc78626df83
code,code_search_net/python,293,97b4540535db46b4d09cd33fc4c868c4dfd57f77
chat,OpenAssistant/oasst1,380,a8c366719dc5a6cca111716a5a566bd8329a2352
natural_language,wikitext/wikitext-103-raw-v1,2181,45145ec6ce60b5127a8e765abd21253440d1f5c7
chat,OpenAssistant/oasst1,358,c735d2b8ac0beb2d6197bb0bbadfbe50606245a1
chat,OpenAssistant/oasst1,558,5a939df3e8767489a6458f602c60f0882e2bffbf
code,code_search_net/python,763,3e3ccf2a6cdbeb6c5cd8efa7b2f8f2c4321f551f
json_config,OpenAssistant/oasst1/raw_json_rows,482,3f1b489844465bdb15a74b81376f0d193bbc0edb
json_config,OpenAssistant/oasst1/raw_json_rows,521,cea8c30f68114a191daffb7cb55822c56400526e
json_config,OpenAssistant/oasst1/raw_json_rows,617,94ad1fc49a0800395aadb535eac54fcc22196433
code,code_search_net/python,522,d8cba07768775686e72b86a5adef4ead42e5f3e7
natural_language,wikitext/wikitext-103-raw-v1,311,b7ff51125b86babd4918647e3070d3cd8e34334c
math,EleutherAI/hendrycks_math/counting_and_probability/train,269,8ae8ce534c4183c424af39706aebe81a3a8ff793
json_config,OpenAssistant/oasst1/raw_json_rows,658,3326adf310906176c7871f8f014c8a9efc89b932
natural_language,wikitext/wikitext-103-raw-v1,1902,4513f3ed768b7063ddafd83d612daa1f99059514
json_config,OpenAssistant/oasst1/raw_json_rows,483,39f3df93209ba2e05164891ffa31a93ecac97650
math,EleutherAI/hendrycks_math/prealgebra/train,840,668d9d005e24f1e9707705cbe9396cfd528bdf7b
math,EleutherAI/hendrycks_math/intermediate_algebra/test,291,acd8ddafdc3945a978b0064fd726fd8b977c2714
code,code_search_net/python,515,e19eb7e59514128f403334fc3a38b48d5c12dc37
chat,OpenAssistant/oasst1,802,c735626b013fe902e6ee3298429a00e4a04a1b63
json_config,OpenAssistant/oasst1/raw_json_rows,547,32cb3f68d5ee55b14fb907be0d5dc2cc6553f137
natural_language,wikitext/wikitext-103-raw-v1,569,c0237701086acb836e374eeee97e22307674bbab
chat,OpenAssistant/oasst1,524,94cf252f209fec1f2d33065970945975cdc4d1b0
chat,OpenAssistant/oasst1,511,18edad3420ce6f6f6cad4e529d009bfdcc26eb49
json_config,OpenAssistant/oasst1/raw_json_rows,655,4fa20f173135aca74ab0d1fc0e74237189afa963
code,code_search_net/python,791,5eb0e0f831d35b7f7453a6fbae1d754cf7125376
chat,OpenAssistant/oasst1,520,20e74400f96d4027515e547c05e89d1c46b1c7bd
code,code_search_net/python,557,c8f736f4fe8e68372eb2d62de7f5eb6f29ef212f
math,EleutherAI/hendrycks_math/precalculus/test,837,7f4e68db85f00ca1997aeda63e5421884b236e25
json_config,OpenAssistant/oasst1/raw_json_rows,797,af2592728a64f9b7dc9f53658856db8ebbe3366b
math,EleutherAI/hendrycks_math/algebra/train,311,2dcee4dc2dabcd2498df2cd04eec86d6ab9b8b46
math,gsm8k/main/train,350,062cfcfc06561087b45fa60d29f065df084b8b05
chat,OpenAssistant/oasst1,302,299cd2f52094b1db9d863f14367915944eba54a8
chat,OpenAssistant/oasst1,703,e5de413533a8683cfe62dd2e68ad20c985a19e65
natural_language,wikitext/wikitext-103-raw-v1,421,b525f808cb1d867ce0ce2d195e61a2e0be6a62eb
natural_language,wikitext/wikitext-103-raw-v1,408,d2ecb65bdc489bf2d7b85b69d9efa3cd575a2343
natural_language,wikitext/wikitext-103-raw-v1,452,48faad4480c9f885c7dc588378f8241d2df48234
json_config,OpenAssistant/oasst1/raw_json_rows,1056,b441665b4c7c0d556c9be86e6e89b473de577ed4
chat,OpenAssistant/oasst1,368,a53b90e1bdcdea837053969505e05a9868287575
code,code_search_net/python,513,6a490dadec9b0e53a9e345608779ab17edeec43d
json_config,OpenAssistant/oasst1/raw_json_rows,502,23cd4ed144ec6982554ef92e7ba59f04e8e021ed
chat,OpenAssistant/oasst1,263,e02eae84a3de83b15a9264b5da36011b1d6bc5d7
chat,OpenAssistant/oasst1,451,15ca2c19ec3f3955dfc8aee59c4ac99eb00501ca
code,code_search_net/python,284,d8af363bf2e4c9ddd543fb18bae06864cd9c67c6
chat,OpenAssistant/oasst1,283,4ffbde8c046bf31b3be7d97b179c6ad8e58dfc48
math,EleutherAI/hendrycks_math/algebra/train,272,2b9a9167d557a436f14373ff753cc90cc5dfbb06
math,EleutherAI/hendrycks_math/geometry/test,400,9e0d3748c2bb984eb1433b072160d035e6c2700e
natural_language,wikitext/wikitext-103-raw-v1,371,0dd062874dfbc82ad54fd44d7e83ef271b2422ee
natural_language,wikitext/wikitext-103-raw-v1,1557,4c65c8257353d796f738fb33c601642084755ef5
natural_language,wikitext/wikitext-103-raw-v1,736,2a5f9f716ab97ed215e0b39e549d7b7b4a3c5019
json_config,OpenAssistant/oasst1/raw_json_rows,561,15a59d078d07d9acee99c984a397b50fb5c94a75
chat,OpenAssistant/oasst1,783,08b56412636db200711e2a0cfff30ac200f62e70
json_config,OpenAssistant/oasst1/raw_json_rows,494,007e9ef88dcce992e16ebb77ddcee7811c472364
json_config,OpenAssistant/oasst1/raw_json_rows,496,49cb89abdc14e62088ef889f24ccf8b87a0d287d
chat,OpenAssistant/oasst1,1225,84c2c0b1d6a62731dbcae6dad7ff371f4cf44457
chat,OpenAssistant/oasst1,492,e9cdca51b7ca59ad218edccd5e82f640aa434bb3
math,gsm8k/main/train,309,6100c5636071839cf37784ca6a97aef4078f133d
code,code_search_net/python,340,3e6a2d6c8b4bce49cfd18ef3a559c5b3f3f4a832
code,code_search_net/python,603,ba19d241e1bc3d6b184d157ffc656d7ad21996e3
math,gsm8k/main/test,258,26a4c85ae87e60e574f5e8bb48c90eb00bc7e7a0
math,EleutherAI/hendrycks_math/geometry/train,768,3b8632eff1975f39bed6d2d2c9be58129014be3f
natural_language,wikitext/wikitext-103-raw-v1,1063,cea95f8f34deba460c41734772a22ae5f9badc04
math,EleutherAI/hendrycks_math/counting_and_probability/train,294,05c31da65f7278dcb90c3dc175905a770f5dc208
math,EleutherAI/hendrycks_math/precalculus/train,346,8e3d54bb20f7aac922561a4af3d18ca9a791f385
code,code_search_net/python,959,db1d9bb6cbace6fb2c0b076a8e7854bcf5a657c6
math,EleutherAI/hendrycks_math/algebra/test,388,a10109581cfd83f09fd13fcb3ea1fc2488d16171
chat,OpenAssistant/oasst1,850,d0a44915bacb82256609c844246004ceef3ee172
chat,OpenAssistant/oasst1,497,c14cda0740f816b06168adf07532c8adcf379a12
json_config,OpenAssistant/oasst1/raw_json_rows,492,ffb2330e4301cfdb577c8021496d6774dc1b6ab2
chat,OpenAssistant/oasst1,399,14d375165b608ce635697f063f820f1fb26e489a
json_config,OpenAssistant/oasst1/raw_json_rows,470,821c74958f0bcb78485c699b6d0f3891103c4925
math,gsm8k/main/train,327,4c9574cf0dabb80ce2d0f2f0190f13cfa95812b1
code,code_search_net/python,302,e7685359f570ae979f2421c3a64513409b9df352
json_config,OpenAssistant/oasst1/raw_json_rows,789,2eab93e6dd2910c126f58925073288c4c7f43f1f
natural_language,wikitext/wikitext-103-raw-v1,488,c16619bfdcc29e710ad4dca6ba34f67b1d54048b
math,EleutherAI/hendrycks_math/intermediate_algebra/train,378,8c7ab60220140d6290aa35ec05402c9af9e600fc
chat,OpenAssistant/oasst1,402,2e80e597e3e9f2edbd25a822e54388f7d527e278
natural_language,wikitext/wikitext-103-raw-v1,606,7230e023c09439563cf3684454b44e44e7b6ef98
json_config,OpenAssistant/oasst1/raw_json_rows,989,d82c448c91d66f3f1282fff5e89eb4beb7252e1a
natural_language,wikitext/wikitext-103-raw-v1,393,92f9029d48cb91d37842f2694545f918e425cb98
code,code_search_net/python,339,6cfef3516a866b9353b046010bd56cbffa487377
natural_language,wikitext/wikitext-103-raw-v1,299,337998a0db2d59d569a518dee22f6f8b34528354
math,gsm8k/main/test,308,f5252a607cf1c4ddaa2ab32e0073e51e231cd2dd
json_config,OpenAssistant/oasst1/raw_json_rows,609,3010c9a4c90541b439fb9bab4e47a777ee4fec26
code,code_search_net/python,320,00ffa42b5e01c1c7c2002d45212ecdbac3e1ff97
json_config,OpenAssistant/oasst1/raw_json_rows,1075,8f7d8a2d0a2fcb2ea2f265038973b4b94b3acb81
json_config,OpenAssistant/oasst1/raw_json_rows,568,22d873085a8e1a27a423d156cb2223111ec14c17
chat,OpenAssistant/oasst1,503,15409702a7c88d14697a704c84985279486652dc
math,EleutherAI/hendrycks_math/number_theory/test,285,d353f745596bee01867be37704b3ff577f2b14e0
chat,OpenAssistant/oasst1,563,2d9ce409e9c0da38168c8839c3104a8fb0250407
code,code_search_net/python,434,49f0e73709e486150eb93dcde6b331c9226b30db
natural_language,wikitext/wikitext-103-raw-v1,440,b127ef952873725daf3917fe2e6b356b821df270
json_config,OpenAssistant/oasst1/raw_json_rows,601,f72052d015ba8c1540f3923a3543df08150227b5
code,code_search_net/python,504,585d83865c4fad3bef0971a4d8122fa9de0f1f9b
natural_language,wikitext/wikitext-103-raw-v1,304,618431e0cd0eb45298c28a5a8c06ec2f00f0fc46
chat,OpenAssistant/oasst1,693,1035d3b92800317128b79acc6450d22e4811bd0a
natural_language,wikitext/wikitext-103-raw-v1,524,fc5334767f677cbe739c2c4efe6b4702c1939528
json_config,OpenAssistant/oasst1/raw_json_rows,536,831c587dc80960bd6b544b8a426278185174773a
code,code_search_net/python,445,cd5df857036421cbc628bed1f1bc6e5db43467df
chat,OpenAssistant/oasst1,260,7dd671c3fd1e897d918494e8391bca293cbccc19
chat,OpenAssistant/oasst1,263,c819dfa7a5b1ec6eb21b35160665c2b376c749f9
code,code_search_net/python,357,189af093add75a18985cb498fbef33c7dda52a4d
natural_language,wikitext/wikitext-103-raw-v1,385,d16562cdf1df222fe30720afc21907397b67b7a5
natural_language,wikitext/wikitext-103-raw-v1,307,eb7e3f57ebe6a17d96c5190819c2a8ae200e047d
natural_language,wikitext/wikitext-103-raw-v1,589,19e8e29a2c1489b61cdd41165dc88454cd450789
code,code_search_net/python,536,4c09ce69ece5bbd265e1a34dceddd08c24af100b
json_config,OpenAssistant/oasst1/raw_json_rows,903,d6549c9f875a74b75cc59bda55a6fe39583369b7
chat,OpenAssistant/oasst1,545,4d208686d87dc98aec42aaa57e5e2a845e009c63
math,EleutherAI/hendrycks_math/number_theory/test,311,a6e25fd5a3d2b1efe43a5fec7022bdcf853a03ef
code,code_search_net/python,679,40b73195c4efccc3ab424666e38215b4936bc6f7
math,EleutherAI/hendrycks_math/geometry/train,354,9deb29bca49777efb2d4a2157224fef178f3dbe2
natural_language,wikitext/wikitext-103-raw-v1,1060,04c1007ddfbd5675104f3d29a4b94e9115e6ded0
code,code_search_net/python,340,cd208af9bb720ef45ae0e5f81c13327fc3ceeab2
math,EleutherAI/hendrycks_math/geometry/test,521,12732c3a8126df16424c24a6f17d5971c060eb14
json_config,OpenAssistant/oasst1/raw_json_rows,699,6983682c2909bc4036d14235c05ac09ab0d48b37
code,code_search_net/python,307,2d59601c23f2a682055809a43705ab957e786df7
json_config,OpenAssistant/oasst1/raw_json_rows,901,c18ffc04474576b190c92c175e092d5576228ca1
math,gsm8k/main/train,258,1f848e7f2fb2fed02c619d9f9c09f14560c9f3c8
code,code_search_net/python,316,29c4c496ca020e5017a383b8ae4464cdf24413a6
json_config,OpenAssistant/oasst1/raw_json_rows,452,13c7352a9962b42a59a1fcd831f15e1fcb2dcc89
chat,OpenAssistant/oasst1,780,22916fbba595f5e1e5b3289549a03b1006d541f3
math,gsm8k/main/train,262,9a803717e6185973c2c5b41c48ee2f2447418b7e
json_config,OpenAssistant/oasst1/raw_json_rows,561,1cc056d45311a683f5fba0c42d3340ef5dbc6496
code,code_search_net/python,665,3c15d0de26d4946872f69349c3f8fad8149f5702
natural_language,wikitext/wikitext-103-raw-v1,712,f9d44dc188e6867d4c3a693d0eb1905b2e88a15e
code,code_search_net/python,281,cf195d6958ec324a0f3a8e42cdd84fba628946e8
chat,OpenAssistant/oasst1,510,6a4854f51112395662521e7ebd3101d89d1ed261
natural_language,wikitext/wikitext-103-raw-v1,286,b0672d7c531157984ca38071e4bbd36f58d1d232
code,code_search_net/python,311,dd8ee7319767b658d6aaf3b87340c032f05ed64f
math,EleutherAI/hendrycks_math/number_theory/test,422,71508a8865b09df98c3e7e5df4424bd8dbebb82a
math,EleutherAI/hendrycks_math/intermediate_algebra/test,583,856668c816a4cfe812d36373cf3091b9d1174720
chat,OpenAssistant/oasst1,354,4a0417e0f9e879b6cdfb7e9501a61f74eba3001e
json_config,OpenAssistant/oasst1/raw_json_rows,700,e61769d286b99ffde0cee31055a6edb968e07366
